,property_type,state,region,lat,lon,area_m2,price_brl
5138,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,70,409232.33
5139,apartment,Rio de Janeiro,Southeast,-22.9021872,-43.261727,78,399251.07
5140,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,62,499063.83
5141,apartment,Rio de Janeiro,Southeast,-22.9170858,-43.3848614,85,352348.75
5142,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,64,359325.95
5143,apartment,Rio de Janeiro,Southeast,-22.9152116,-43.2323635,54,379288.51
5144,apartment,Rio de Janeiro,Southeast,-22.874758,-43.267864,67,403838.12
5145,apartment,Rio de Janeiro,Southeast,-22.906738,-43.3021475,,334372.75
5146,apartment,Rio de Janeiro,Southeast,-22.925213,-43.18095,54,636045.06
5147,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,118,638801.71
5148,house,Rio de Janeiro,Southeast,-22.7128131,-43.5538692,,504797.64
5149,house,Rio de Janeiro,Southeast,-22.9096686,-43.0628843,196,1048034.05
5150,apartment,Rio de Janeiro,Southeast,-22.836403,-43.29324,77,272590.73
5151,apartment,Rio de Janeiro,Southeast,-22.989658,-43.351852,110,1177790.66
5152,apartment,Rio de Janeiro,Southeast,-22.9188096,-43.218139,140,696693.11
5153,apartment,Rio de Janeiro,Southeast,-22.9029913,-43.2447949,,308421.45
5154,apartment,Rio de Janeiro,Southeast,-22.899942,-43.281296,73,409232.33
5155,apartment,Rio de Janeiro,Southeast,-22.855797,-43.253361,106,383646.22
5156,apartment,Rio de Janeiro,Southeast,-23.013369,-43.4557,,978165.11
5157,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,108,758577.03
5158,apartment,Rio de Janeiro,Southeast,-22.907892,-43.109676,170,1387397.48
5159,apartment,Rio de Janeiro,Southeast,-22.9287806,-43.2433359,70,459138.71
5160,apartment,Rio de Janeiro,Southeast,-23.001205,-43.341537,65,648782.97
5161,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,140,837964.14
5162,house,Rio de Janeiro,Southeast,-22.9356689,-43.3239182,124,788081.36
5163,house,Rio de Janeiro,Southeast,-22.884359,-42.810345,130,558951.47
5164,house,Rio de Janeiro,Southeast,-22.9345433,-43.0719384,200,678726.79
5165,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,61,299438.28
5166,apartment,Rio de Janeiro,Southeast,-22.9192762,-43.2541998,60,526013.28
5167,house,Rio de Janeiro,Southeast,-22.9593502,-43.4463558,170,742052.55
5168,apartment,Rio de Janeiro,Southeast,-23.014643,-43.457668,162,998127.67
5169,house,Rio de Janeiro,Southeast,-22.870684,-42.030293,,1297565.98
5170,apartment,Rio de Janeiro,Southeast,-23.023577,-43.471703,,529007.65
5171,apartment,Rio de Janeiro,Southeast,-22.98501,-43.208004,60,848408.53
5172,house,Rio de Janeiro,Southeast,-22.89933,-43.351418,85,323070.49
5173,apartment,Rio de Janeiro,Southeast,-22.924335,-43.234013,112,738614.47
5174,apartment,Rio de Janeiro,Southeast,-22.962952,-43.183189,82,1095944.18
5175,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,100,648782.97
5176,apartment,Rio de Janeiro,Southeast,-22.963121,-43.17466,60,783530.2
5177,apartment,Rio de Janeiro,Southeast,-22.890247,-43.27874,66,359325.95
5178,apartment,Rio de Janeiro,Southeast,-22.903627,-43.124226,95,578914.03
5179,apartment,Rio de Janeiro,Southeast,-22.9154309,-43.3798495,76,284261.11
5180,apartment,Rio de Janeiro,Southeast,-22.9553136,-43.1888871,92,1651901.32
5181,house,Rio de Janeiro,Southeast,-22.8013977,-43.1802599,151,648782.97
5182,apartment,Rio de Janeiro,Southeast,-22.933544,-43.337135,106,628920.24
5183,apartment,Rio de Janeiro,Southeast,-23.0200491,-43.46821,110,797580.31
5184,apartment,Rio de Janeiro,Southeast,-22.886667,-43.12096,140,898314.91
5185,apartment,Rio de Janeiro,Southeast,-22.962196,-43.178349,130,1157828.1
5186,apartment,Rio de Janeiro,Southeast,-22.749582,-42.8708,71,269494.46
5187,apartment,Rio de Janeiro,Southeast,-22.855797,-43.253361,58,312974.53
5188,apartment,Rio de Janeiro,Southeast,-22.932932,-43.238937,107,1070171.05
5189,apartment,Rio de Janeiro,Southeast,-22.9323979,-43.3491243,67,389269.77
5190,apartment,Rio de Janeiro,Southeast,-22.9967847,-43.5080334,112,848408.53
5191,apartment,Rio de Janeiro,Southeast,-22.89896,-43.290958,64,459138.71
5192,house,Rio de Janeiro,Southeast,-22.781237,-41.949409,100,1097940.43
5193,apartment,Rio de Janeiro,Southeast,-22.8902254,-43.2768174,81,469120.01
5194,house,Rio de Janeiro,Southeast,-22.886667,-43.12096,84,393742.15
5195,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,134,1509345.03
5196,apartment,Rio de Janeiro,Southeast,-22.962273,-43.169266,130,1497191.5
5197,apartment,Rio de Janeiro,Southeast,-22.914576,-43.259403,,504054.48
5198,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,57,309419.57
5199,apartment,Rio de Janeiro,Southeast,-22.90551,-43.280849,74,282686.67
5200,apartment,Rio de Janeiro,Southeast,-22.940249,-43.199631,107,1097940.43
5201,house,Rio de Janeiro,Southeast,-22.504393,-41.919449,76,284466.37
5202,apartment,Rio de Janeiro,Southeast,-22.931274,-43.348412,84,424030.02
5203,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,78,429194.89
5204,house,Rio de Janeiro,Southeast,-22.924335,-43.234013,190,323070.49
5205,apartment,Rio de Janeiro,Southeast,-22.878649,-43.265549,69,339363.39
5206,apartment,Rio de Janeiro,Southeast,-22.901222,-43.103954,104,788520.85
5207,house,Rio de Janeiro,Southeast,-22.9398892,-43.3473344,,948221.29
5208,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,170,1097940.43
5209,house,Rio de Janeiro,Southeast,-22.899759,-43.317394,72,818464.67
5210,house,Rio de Janeiro,Southeast,-22.941095,-43.31498,178,1147846.81
5211,apartment,Rio de Janeiro,Southeast,-23.009256,-43.422048,,1207734.48
5212,apartment,Rio de Janeiro,Southeast,-22.9628682,-43.1700482,75,807676.27
5213,apartment,Rio de Janeiro,Southeast,-22.836517,-43.27874,,354335.31
5214,apartment,Rio de Janeiro,Southeast,-22.889437,-43.117775,55,429194.89
5215,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,160,424030.02
5216,apartment,Rio de Janeiro,Southeast,-22.9681736,-43.3907025,71,429194.89
5217,apartment,Rio de Janeiro,Southeast,-22.973068,-43.382183,83,628820.41
5218,house,Rio de Janeiro,Southeast,-22.9245557,-43.3523372,148,449157.45
5219,apartment,Rio de Janeiro,Southeast,-22.985123,-43.195297,,898539.83
5220,apartment,Rio de Janeiro,Southeast,-23.0219358,-43.4767032,,529007.65
5221,apartment,Rio de Janeiro,Southeast,-22.9676159,-43.4132024,63,394260.42
5222,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,240,1347472.36
5223,apartment,Rio de Janeiro,Southeast,-22.979204,-43.18985,55,706242.14
5224,house,Rio de Janeiro,Southeast,-22.941095,-43.31498,128,1079974.15
5225,apartment,Rio de Janeiro,Southeast,-23.012123,-43.4434248,113,868251.97
5226,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,,898314.91
5227,apartment,Rio de Janeiro,Southeast,-22.974054,-43.187428,69,898314.91
5228,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,82,620835.4
5229,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,106,798502.15
5230,apartment,Rio de Janeiro,Southeast,-22.90151,-43.283844,65,399251.07
5231,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,62,297830.6
5232,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,91,585565.3
5233,apartment,Rio de Janeiro,Southeast,-22.788343,-42.137508,80,289457.01
5234,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,89,578914.03
5235,apartment,Rio de Janeiro,Southeast,-22.930645,-43.240059,,797580.31
5236,apartment,Rio de Janeiro,Southeast,-22.947811,-43.185612,111,1397378.74
5237,apartment,Rio de Janeiro,Southeast,-22.9256401,-43.376147,65,291752.71
5238,apartment,Rio de Janeiro,Southeast,-22.974758,-43.197716,114,1626948.12
5239,apartment,Rio de Janeiro,Southeast,-22.939579,-43.249523,57,369307.22
5240,apartment,Rio de Janeiro,Southeast,-22.944958,-43.240059,110,752148.51
5241,apartment,Rio de Janeiro,Southeast,-22.943672,-43.181221,90,1140842.74
5242,apartment,Rio de Janeiro,Southeast,-23.0177659,-43.4817397,64,545181.47
5243,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,62,343262.39
5244,house,Rio de Janeiro,Southeast,-22.906933,-43.289089,110,499063.83
5245,house,Rio de Janeiro,Southeast,-22.937475,-43.36084,110,596112.81
5246,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,92,683717.44
5247,apartment,Rio de Janeiro,Southeast,-22.9154309,-43.3798495,,308936.17
5248,apartment,Rio de Janeiro,Southeast,-22.912468,-43.226757,73,399251.07
5249,house,Rio de Janeiro,Southeast,-22.890429,-43.089886,75,394260.42
5250,apartment,Rio de Janeiro,Southeast,-22.975958,-43.324638,60,258515.04
5251,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,87,636045.06
5252,apartment,Rio de Janeiro,Southeast,-22.924101,-43.37141,61,323070.49
5253,apartment,Rio de Janeiro,Southeast,-22.920021,-43.221275,138,848060.07
5254,house,Rio de Janeiro,Southeast,-22.899759,-43.317394,108,484605.74
5255,apartment,Rio de Janeiro,Southeast,-23.000669,-43.392197,114,1161034.64
5256,apartment,Rio de Janeiro,Southeast,-22.96744,-43.21587,85,1414505.01
5257,apartment,Rio de Janeiro,Southeast,-22.962952,-43.183189,77,1383145.61
5258,house,Rio de Janeiro,Southeast,-22.940199,-43.0527096,191,948221.29
5259,apartment,Rio de Janeiro,Southeast,-22.9407541,-43.3345891,94,578914.03
5260,house,Rio de Janeiro,Southeast,-22.607416,-42.008881,146,688708.09
5261,apartment,Rio de Janeiro,Southeast,-22.956734,-43.198471,68,888333.61
5262,apartment,Rio de Janeiro,Southeast,-23.0150389,-43.5199689,91,403304.05
5263,house,Rio de Janeiro,Southeast,-22.9076,-43.104118,113,555277.43
5264,apartment,Rio de Janeiro,Southeast,-22.9375112,-43.3503738,,369307.22
5265,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,118,469120.01
5266,house,Rio de Janeiro,Southeast,-22.927393,-43.043774,226,1108535.66
5267,apartment,Rio de Janeiro,Southeast,-22.984419,-43.192619,115,1211514.4
5268,house,Rio de Janeiro,Southeast,-22.9379952,-43.0715504,,578914.03
5269,apartment,Rio de Janeiro,Southeast,-22.906544,-43.269073,63,319400.84
5270,apartment,Rio de Janeiro,Southeast,-22.900311,-43.288967,56,274485.1
5271,apartment,Rio de Janeiro,Southeast,-22.907639,-43.291534,,389269.77
5272,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,100,656236.96
5273,apartment,Rio de Janeiro,Southeast,-23.0043397,-43.3885107,105,1161914.83
5274,house,Rio de Janeiro,Southeast,-22.857649,-43.308479,205,978165.11
5275,house,Rio de Janeiro,Southeast,-22.931858,-43.0219603,100,359325.95
5276,apartment,Rio de Janeiro,Southeast,-22.9395435,-43.2499775,77,500730.69
5277,apartment,Rio de Janeiro,Southeast,-22.928306,-43.230246,240,913769.65
5278,apartment,Rio de Janeiro,Southeast,-23.001354,-43.327053,125,1463913.24
5279,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,80,519026.39
5280,apartment,Rio de Janeiro,Southeast,-22.983202,-43.226498,,1147846.81
5281,apartment,Rio de Janeiro,Southeast,-23.0204992,-43.4814946,121,787484.34
5282,apartment,Rio de Janeiro,Southeast,-22.92754,-43.3911704,53,247535.65
5283,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,96,988146.4
5284,apartment,Rio de Janeiro,Southeast,-22.836403,-43.29324,110,302878.6
5285,apartment,Rio de Janeiro,Southeast,-22.906662,-43.278404,72,309419.57
5286,apartment,Rio de Janeiro,Southeast,-22.902739,-43.104069,92,898314.91
5287,house,Rio de Janeiro,Southeast,-22.9488103,-43.3312894,96,655227.35
5288,apartment,Rio de Janeiro,Southeast,-23.0309651,-43.4811844,57,633006.17
5289,house,Rio de Janeiro,Southeast,-22.9537656,-43.3377875,237,848408.53
5290,apartment,Rio de Janeiro,Southeast,-23.007523,-43.485062,181,948221.29
5291,apartment,Rio de Janeiro,Southeast,-22.911716,-43.067528,90,359325.95
5292,apartment,Rio de Janeiro,Southeast,-22.975479,-43.206188,65,1504297.06
5293,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,140,848408.53
5294,apartment,Rio de Janeiro,Southeast,-22.995668,-43.255493,78,1018090.23
5295,apartment,Rio de Janeiro,Southeast,-22.81672,-43.2071616,74,504797.64
5296,apartment,Rio de Janeiro,Southeast,-22.952101,-43.195904,96,1447285.12
5297,apartment,Rio de Janeiro,Southeast,-23.001205,-43.341537,100,1417341.3
5298,house,Rio de Janeiro,Southeast,-22.9442624,-43.0430958,180,948221.29
5299,apartment,Rio de Janeiro,Southeast,-22.845638,-43.257355,62,292782.63
5300,apartment,Rio de Janeiro,Southeast,-22.9891472,-43.3522066,163,1527135.36
5301,house,Rio de Janeiro,Southeast,-22.984381,-43.489609,84,379288.51
5302,apartment,Rio de Janeiro,Southeast,-22.904367,-43.109356,60,388694.19
5303,apartment,Rio de Janeiro,Southeast,-22.93092,-43.356548,72,444166.8
5304,apartment,Rio de Janeiro,Southeast,-22.89315,-43.282814,98,691572.79
5305,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,100,757196.48
5306,apartment,Rio de Janeiro,Southeast,-23.00695,-43.40945,101,1362444.27
5307,apartment,Rio de Janeiro,Southeast,-22.918749,-43.236431,,710709.72
5308,house,Rio de Janeiro,Southeast,-22.9108433,-43.2890241,65,404241.69
5309,house,Rio de Janeiro,Southeast,-22.8775797,-42.8093939,170,379288.51
5310,apartment,Rio de Janeiro,Southeast,-22.974054,-43.187428,145,1211514.4
5311,apartment,Rio de Janeiro,Southeast,-22.882977,-43.27964,101,555277.43
5312,apartment,Rio de Janeiro,Southeast,-22.607416,-42.008881,177,568932.77
5313,apartment,Rio de Janeiro,Southeast,-22.9263123,-43.2221188,87,618839.15
5314,apartment,Rio de Janeiro,Southeast,-22.899942,-43.281296,105,636045.06
5315,apartment,Rio de Janeiro,Southeast,-23.002188,-43.351018,82,863004.67
5316,apartment,Rio de Janeiro,Southeast,-22.9683094,-43.1852811,118,1097940.43
5317,house,Rio de Janeiro,Southeast,-23.003313,-43.440395,250,1514393
5318,house,Rio de Janeiro,Southeast,-22.956772,-43.33279,143,988146.4
5319,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,,497496.8
5320,apartment,Rio de Janeiro,Southeast,-23.00218,-43.34748,131,1370654.5
5321,apartment,Rio de Janeiro,Southeast,-22.924299,-43.361336,78,489082.54
5322,house,Rio de Janeiro,Southeast,-22.931858,-43.0219603,225,748595.73
5323,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,,493692.1
5324,house,Rio de Janeiro,Southeast,-22.465082,-41.939487,62,239550.63
5325,house,Rio de Janeiro,Southeast,-22.932724,-43.393841,252,568932.77
5326,apartment,Rio de Janeiro,Southeast,-22.9682038,-43.3859083,70,595661.23
5327,apartment,Rio de Janeiro,Southeast,-22.9337223,-43.3602586,75,319400.84
5328,apartment,Rio de Janeiro,Southeast,-22.89315,-43.282814,164,615853.13
5329,apartment,Rio de Janeiro,Southeast,-22.913736,-43.272068,,274485.1
5330,apartment,Rio de Janeiro,Southeast,-22.970936,-43.394451,77,519026.39
5331,house,Rio de Janeiro,Southeast,-22.8082864,-43.2001445,195,1147846.81
5332,apartment,Rio de Janeiro,Southeast,-22.901369,-43.123898,105,648782.97
5333,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,80,309419.57
5334,apartment,Rio de Janeiro,Southeast,-22.958323,-43.385727,57,329382.13
5335,apartment,Rio de Janeiro,Southeast,-22.934675,-43.335987,76,563942.12
5336,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,132,269494.46
5337,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,81,908635.8
5338,apartment,Rio de Janeiro,Southeast,-22.9547694,-43.0749636,,848408.53
5339,apartment,Rio de Janeiro,Southeast,-23.0063187,-43.4303181,54,424030.02
5340,apartment,Rio de Janeiro,Southeast,-22.844591,-43.308949,,469020.18
5341,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,117,999499.39
5342,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,110,759048.53
5343,apartment,Rio de Janeiro,Southeast,-23.009277,-43.436162,78,653773.62
5344,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,141,1514393
5345,house,Rio de Janeiro,Southeast,-22.928339,-43.335056,147,999499.39
5346,apartment,Rio de Janeiro,Southeast,-22.927565,-43.359093,60,424030.02
5347,house,Rio de Janeiro,Southeast,-22.8814272,-43.0378349,160,469120.01
5348,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,65,656236.96
5349,apartment,Rio de Janeiro,Southeast,-23.00189,-43.390007,120,1147846.81
5350,apartment,Rio de Janeiro,Southeast,-22.919926,-43.190456,122,948221.29
5351,house,Rio de Janeiro,Southeast,-22.928919,-43.255779,112,499063.83
5352,apartment,Rio de Janeiro,Southeast,-22.900564,-43.101181,107,555277.43
5353,apartment,Rio de Janeiro,Southeast,-22.967552,-43.392059,73,558414.78
5354,apartment,Rio de Janeiro,Southeast,-23.008099,-43.297207,,598876.59
5355,apartment,Rio de Janeiro,Southeast,-22.9610902,-43.3937673,60,329382.13
5356,apartment,Rio de Janeiro,Southeast,-22.914404,-43.219326,84,848408.53
5357,apartment,Rio de Janeiro,Southeast,-22.926994,-43.29324,75,312974.53
5358,apartment,Rio de Janeiro,Southeast,-22.953047,-43.195389,120,1222628.51
5359,apartment,Rio de Janeiro,Southeast,-22.943487,-43.25515,82,649791.75
5360,house,Rio de Janeiro,Southeast,-22.855797,-43.253361,100,548261.79
5361,house,Rio de Janeiro,Southeast,-22.89315,-43.282814,,393742.15
5362,apartment,Rio de Janeiro,Southeast,-22.9880454,-43.3108694,60,828495.77
5363,apartment,Rio de Janeiro,Southeast,-23.012362,-43.443916,81,555698.37
5364,house,Rio de Janeiro,Southeast,-22.607416,-42.008881,82,339363.39
5365,apartment,Rio de Janeiro,Southeast,-22.923012,-43.232719,240,1378097.65
5366,apartment,Rio de Janeiro,Southeast,-22.898661,-43.288048,78,527011.41
5367,apartment,Rio de Janeiro,Southeast,-22.905197,-43.284065,70,272590.73
5368,apartment,Rio de Janeiro,Southeast,-22.935173,-43.070477,87,314410.19
5369,house,Rio de Janeiro,Southeast,-22.973616,-43.414402,170,593885.94
5370,house,Rio de Janeiro,Southeast,-22.943417,-43.031635,144,499063.83
5371,house,Rio de Janeiro,Southeast,-22.930645,-43.240059,160,656734.47
5372,apartment,Rio de Janeiro,Southeast,-22.929174,-43.231567,110,1312473.95
5373,apartment,Rio de Janeiro,Southeast,-23.0200443,-43.4794688,90,413934.08
5374,apartment,Rio de Janeiro,Southeast,-22.903627,-43.124226,154,1247659.6
5375,apartment,Rio de Janeiro,Southeast,-22.912226,-43.264011,65,282686.67
5376,house,Rio de Janeiro,Southeast,-22.487602,-41.918324,90,329382.13
5377,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,70,555277.43
5378,apartment,Rio de Janeiro,Southeast,-22.903612,-43.101875,82,676428.86
5379,house,Rio de Janeiro,Southeast,-22.9855277,-43.4597967,240,988146.4
5380,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,77,519026.39
5381,apartment,Rio de Janeiro,Southeast,-22.976603,-43.191399,,1261994.16
5382,apartment,Rio de Janeiro,Southeast,-22.92046,-43.26667,200,625949.09
5383,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,128,848408.53
5384,apartment,Rio de Janeiro,Southeast,-22.465082,-41.939487,70,334372.75
5385,apartment,Rio de Janeiro,Southeast,-22.913736,-43.272068,,628820.41
5386,house,Rio de Janeiro,Southeast,-22.92046,-43.26667,,1564872.79
5387,apartment,Rio de Janeiro,Southeast,-22.917889,-43.259933,,535085.5
5388,house,Rio de Janeiro,Southeast,-22.930389,-43.269073,170,1147846.81
5389,apartment,Rio de Janeiro,Southeast,-22.9813111,-43.1910241,75,954790.86
5390,apartment,Rio de Janeiro,Southeast,-22.9700092,-43.1864036,,1485230.24
5391,apartment,Rio de Janeiro,Southeast,-22.919714,-43.238762,152,898314.91
5392,apartment,Rio de Janeiro,Southeast,-23.0244911,-43.4632092,90,959115.56
5393,house,Rio de Janeiro,Southeast,-22.841627,-43.2644,63,454317.88
